Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780121547,100,,Aggregated,30.300000,0.000000,2000,2900,3200,3400,3900,4200,4500,4600,4800,5100,5100,1961,2,2000,2078.5282851780503,224.27470807451755,5057.287208037451,3307.697093319735
1780121548,100,,Aggregated,32.200000,0.000000,2000,2900,3200,3500,3900,4200,4500,4600,4800,5100,5100,1987,2,2000,2077.2853034434097,224.27470807451755,5057.287208037451,3308.393558127831
1780121549,100,,Aggregated,31.000000,0.000000,2000,2900,3200,3500,3900,4200,4500,4600,4800,5100,5100,2012,2,2000,2073.592851155127,224.27470807451755,5057.287208037451,3310.175944333996
1780121550,100,,Aggregated,30.200000,0.000000,2000,2900,3200,3500,4000,4200,4500,4600,4800,5100,5100,2049,2,2000,2087.2456694021025,224.27470807451755,5057.287208037451,3313.298682284041
1780121551,100,,Aggregated,30.000000,0.000000,2000,2900,3300,3500,4000,4200,4400,4600,4800,5100,5100,2086,2,2000,2085.7873709153223,224.27470807451755,5057.287208037451,3316.221476510067
1780121552,100,,Aggregated,30.400000,0.000000,2000,2900,3300,3500,4000,4200,4400,4500,4800,5100,5100,2110,2,2000,2083.662366123607,224.27470807451755,5057.287208037451,3334.0696682464454
1780121553,100,,Aggregated,29.600000,0.000000,2000,2900,3300,3500,4000,4200,4400,4500,4800,5100,5100,2143,2,2000,2080.2245253071337,224.27470807451755,5057.287208037451,3343.6705552963135
1780121554,100,,Aggregated,30.000000,0.000000,2000,2900,3300,3500,4000,4200,4400,4500,4800,5100,5100,2154,2,2000,2080.737177974578,224.27470807451755,5057.287208037451,3336.7655524605384
1780121555,100,,Aggregated,30.200000,0.000000,2000,2900,3300,3500,3900,4200,4400,4500,4800,5100,5100,2204,2,2000,2088.231096125367,224.27470807451755,5057.287208037451,3354.35390199637
1780121556,100,,Aggregated,30.500000,0.000000,2000,3000,3300,3500,3900,4200,4400,4500,4800,5100,5100,2239,2,2000,2089.667793259344,224.27470807451755,5057.287208037451,3368.6011612326934
